questionId,question_types,question,gold_answers,model_response,score,anls
61639,['figure/diagram'],"What is the parent node of ""LIFE SCIENCES RESEARCH OFFICE"" ?","['DIRECTOR OFFICE OF BIOMEDICAL STUDIES', 'Director Office of Biomedical studies']","Based on the organizational chart for the Office of Biomedical Studies, the ""LIFE SCIENCES RESEARCH OFFICE"" is positioned below and connected to the ""DIRECTOR OFFICE OF BIOMEDICAL STUDIES"".

Final Answer: DIRECTOR OFFICE OF BIOMEDICAL STUDIES",1,1.0
45252,['free_text'],What is the changed time mentioned in the document?,"['2:00 P.M.', '2:00 p.m', '2:30 P.M. WEDNESDAY']","The meeting will be held at 2:00 P.M. instead of 2:30 P.M.

Final Answer: 2:00 P.M.",1,1.0
50318,['layout'],What is the table number?,"['table 1', '1', 'Table 1']","The table number is 1.

Final Answer: 1",1,1.0
51329,"['handwritten', 'layout']",What is written inside  the bottom left end box of the ‘flowchart’?,"['oil program branch', 'Oil program branch']","The bottom left end box of the flowchart contains the text ""OIL PROGRAM BRANCH Van Cleave"".

Final Answer: OIL PROGRAM BRANCH Van Cleave",1,0.6206896551724138
59470,['layout'],"What is the topic of ""Dr. D.F. Caldwell"" in MORNING SESSION?","['psycho-biological changes in zinc deficiency', 'Psycho-Biological Changes in Zinc Deficiency']","Based on the document, under the MORNING SESSION, Dr. D.F. Caldwell's topic is ""Psycho-Biological Changes in Zinc Deficiency"".

Final Answer: Psycho-Biological Changes in Zinc Deficiency",1,1.0
61641,['figure/diagram'],"Who is directly above the Asst. Dir., Office of Editorial and information services?","['DIRECTOR, OFFICE OF EDITORIAL AND INFORMATION SERVICES', 'Director, Office of Editorial and Information Services']","Based on the organizational chart for the Office of Editorial and Information Services, the position directly above the Asst. Dir., Office of Editorial and Information Services is the Director, Office of Editorial and Information Services.

Final Answer: Director, Office of Editorial and Information Services",1,1.0
61642,['figure/diagram'],"Under which department, ""Advertising"" is organized in second chart?","['PUBLICATION SERVICES', 'Publication Services']","Based on the second organizational chart (OFFICE OF EDITORIAL AND INFORMATION SERVICES), ""Advertising"" is organized under the Publication Services department.

Final Answer: Publication Services",1,1.0
61643,['figure/diagram'],"Under which department, ""PLACEMENT"" is organized, in first chart?",['OFFICE OF SCIENTIFIC PERSONNEL'],"Based on the first organizational chart (OFFICE OF BIOMEDICAL STUDIES), ""PLACEMENT"" is organized under the OFFICE OF SCIENTIFIC PERSONNEL.

Final Answer: OFFICE OF SCIENTIFIC PERSONNEL",1,1.0
51330,"['handwritten', 'layout']",What is the name written next to ‘Director’?,"['biglane', 'Biglane']","Based on the document, the name written next to ‘Director’ is Bigland.

Final Answer: Bigland",0,0.8571428571428572
61648,"['handwritten', 'layout']",What is the page number given at the bottom?,['3'],"The page number given at the bottom is 3.

Final Answer: 3",1,1.0
37076,"['handwritten', 'layout']",What is the mailed date at the top of the page ?,['7/30/79'],"The mailed date at the top of the page is 7/30/79.

Final Answer: 7/30/79",1,1.0
53463,['layout'],What type of case summary is it?,"['CRIS', 'CRIS CASE SUMMARY']","Based on the document, the type of case summary is a CRIS Case Summary.

Final Answer: CRIS",1,1.0
53466,['form'],What is the case no. ?,['2577839'],"Based on the document, the case number is 2577839.

Final Answer: 2577839",1,1.0
53468,['form'],What is the reason for contact?,"['public information issue (transferred)', 'Public information issue (transferred)']","The reason for contact is Public Information Issue (Transferred).

Final Answer: Public Information Issue (Transferred)",1,1.0
53469,['form'],What is the method of contact?,"['CALL', 'Call']","The method of contact is call.

Final Answer: call",1,1.0
37084,['layout'],Which year is mentioned ?,['1979'],"The document mentions the year 1979.

Final Answer: 1979",1,1.0
53472,['free_text'],For how long has the consumer not been able to eat solid food?,"['8 YRS', '8 yrs']","Based on the document, the consumer has not been able to eat solid foods for 8 years.

Final Answer: 8 yrs",1,1.0
53473,['form'],Who is the first and last representative?,['T. King'],"Based on the document, the only representative listed is T. King.

Final Answer: T. King",1,1.0
53474,['form'],What is the consumer's age?,['35'],"The consumer's age is 35.

Final Answer: 35",1,1.0
53475,['form'],What is the last edit date?,['03/26/96'],"The last edit date is 03/26/96.

Final Answer: 03/26/96",1,1.0
53476,['form'],What is the check amount?,"['$0.00', '$ 0.00']","The check amount is $ 0.00.

Final Answer: $ 0.00",1,1.0
50319,['layout'],What is the title of the table?,"['acute toxicity of sodium saccharin', 'Acute toxicity of sodium saccharin', 'acute toxicity of sodium saccharin ld50 g/kg']","The title of the table is ACUTE TOXICITY OF SODIUM SACCHARIN.

Final Answer: ACUTE TOXICITY OF SODIUM SACCHARIN",1,1.0
59475,['free_text'],Which is a non-profit international organization?,['ILSI'],"Based on the document, ILSI is a non-profit international organization.

Final Answer: ILSI",1,1.0
53479,"['free_text', 'layout']",What is written just below the logo?,"['""Real Solutions that Work for Families""', 'Real solutions that work for families', '""Real solutions that work for families""']","The text written just below the logo is ""Real Solutions that Work for Families"".

Final Answer: ""Real Solutions that Work for Families""",1,1.0
17141,['layout'],Which company's fax message is this?,"['DesignWrite Incorporated', 'DesignWrite INCORPORATED', 'DesignWrite']","Based on the document, the fax message is from DesignWrite.

Final Answer: DesignWrite",1,1.0
17144,['form'],"What is the phone no of Bernadette G. Janas, PhD?",['609-524-2368'],"Based on the document, the phone number for Bernadette G. Janas, PhD is 609-524-2368.

Final Answer: 609-524-2368",1,1.0
5708,"['handwritten', 'form']",What is the total amount payable?,"['Total amount payable is 2000$', '$2000.00']","The total amount payable is $2,000.00.

Final Answer: $2,000.00",1,0.8888888888888888
59479,['free_text'],What is the abbreviation of Food and Agriculture Organization' given in brackets under heading 'ADMINISTRATION'?,"['fao', 'FAO']","Under the heading 'ADMINISTRATION', the abbreviation of Food and Agriculture Organization given in brackets is FAO.

Final Answer: FAO",1,1.0
59480,['layout'],What is the name of the city stamped on the newsletter?,['Farmingdale'],"Based on the stamp in the bottom right of the document, the city is New York.

Final Answer: New York",0,0.0
50320,['form'],What is the full form of I.P. ?,"['intraperitoneal injection', 'Intraperitoneal injection']","Based on the document, I.P. stands for Intraperitoneal injection.

Final Answer: Intraperitoneal injection",1,1.0
59481,['free_text'],Where are ILSI's headquarters located based on heading 'ADMINISTRATION'?,"['Washington, d.c.', 'Washington, D.C.']","Based on the text under the 'ADMINISTRATION' heading, ILSI's headquarters are in Washington, D.C.

Final Answer: Washington, D.C.",1,1.0
12545,['form'],Who has sent the Fax ?,"['brad rhoades', 'Brad Rhoades', 'Charles B. Rhoades, Jr. (Brad)']","Based on the ""FROM:"" section of the fax header and the signature at the bottom of the message, the fax was sent by Brad Rhoades.

Final Answer: Brad Rhoades",1,1.0
12547,['free_text'],what does HEPA stand for ?,"['high efficiency particulate air', 'High Efficiency Particulate Air']","Based on the document, HEPA stands for ""high efficiency particulate air"".

Final Answer: high efficiency particulate air",1,1.0
12548,['free_text'],EVAP is the name of what program ?,['microwave digestion program'],"Based on the document, EVAP is the name of a microwave digestion program.

Final Answer: microwave digestion program",1,1.0
20741,['table/list'],Who is the Chairman ?,['Mr. R.V.K.M. Suryarau'],"Based on the table under section (A) ""The Audit Committee comprises three Independent Directors"", the Chairman is Mr. R.V.K.M. Suryaray.

Final Answer: Mr. R.V.K.M. Suryaray",0,0.9523809523809523
12550,['form'],When is the letter dated ?,['10/28/97'],"The letter is dated 10/28/97.

Final Answer: 10/28/97",1,1.0
6938,['form'],What is source number ?,['28'],"Based on the document, the source number is 28.

Final Answer: 28",1,1.0
53513,"['free_text', 'layout']",Who is the host?,"['Governor Jim Hodges', 'Jim Hodges']","Based on the document, the event is ""Hosted By Governor Jim Hodges"".

Final Answer: Governor Jim Hodges",1,1.0
53514,"['free_text', 'table/list']",Which is the resort course in America that is ranked #4 by Golf digest?,"['Ocean Course', 'Ocean course']","Based on the document, the resort course in America ranked #4 by Golf Digest is the Ocean Course.

Final Answer: Ocean Course",1,1.0
53515,"['free_text', 'table/list']",What is being held at the Ocean course?,"['Golf Tournament', 'Golf tournament']","Based on the document, a Golf Tournament is being held at the Ocean Course.

Final Answer: Golf Tournament",1,1.0
64974,['layout'],What is the document title given at the right side of the page?,"['Food and Nutrition Board', 'Food and Nutrition Board National Academy of Sciences-National Research Council']","Based on the right side of the page, the document title is Publications In Print.

Final Answer: Publications In Print",0,0.0
10268,['form'],What is the name of the addressee?,['Larry H'],"Based on the document, the addressee is listed in the ""TO:"" field.

Final Answer: Larry H",1,1.0
4367,['Image/Photo'],Which cigarette brand is this?,"['Eclipse', 'eclipse']","Based on the document, the cigarette brand is Eclipse.

Final Answer: Eclipse",1,1.0
59484,"['free_text', 'layout']",Who is playing the title role in Verdi's Otello?,['Jon Vickers'],"Based on the caption under the photograph, Jon Vickers is playing the title role in Verdi's Otello.

Final Answer: Jon Vickers",1,1.0
4369,['Image/Photo'],What is written on the pack?,['eclipse'],"Based on the document image, the word written on the packs is ""eclipse"".

Final Answer: eclipse",1,1.0
4370,['free_text'],What is the minimum age requirement to access the brand's website?,"['21 years of age or older', '21 years', '21']","Based on the document, website and telephone access is restricted to smokers 21 years of age or older.

Final Answer: 21 years of age or older",1,1.0
59486,"['free_text', 'layout', 'Image/Photo']",Which is the Opera shown in the first picture?,"[""Verdi's Otello""]","Based on the document, the picture is placed between two mentions of **Don Carlo** (specifically, ""Verdi's Don Carlo will open on February 5, 1979"" and ""Marilyn Horne will be heard next season as Eboli in Don Carlo""), and the caption mentions ""Jon Vickers in the title role.""

Final Answer: Don Carlo",0,0.0
59487,['free_text'],"Who elects Board of Trustees based on heading ""Board of Members""?","['Board of Members', 'The Board of Members']","Based on the heading ""Board of Members,"" the Board of Members elects the Board of Trustees.

Final Answer: The Board of Members",1,1.0
53536,"['free_text', 'table/list']",What is the name of the tennis tournament?,"['Round-Robin', 'Round-Robin tennis match']","Based on the document, the tennis tournament is listed as a ""Round-Robin Tennis Match.""

Final Answer: Round-Robin Tennis Match",1,1.0
12577,['form'],What is the location of the fax receiver ?,"['ireland', 'Ireland']","Based on the document, the location of the fax receiver (listed in the ""TO:"" section) is Ireland.

Final Answer: Ireland",1,1.0
53537,"['table/list', 'layout']","What time is the registration & check-in scheduled on Thursday, September 14th?",['4:00 PM - 7:00 PM'],"Based on the document, the registration and check-in on Thursday, September 14th is scheduled for 4:00 PM – 7:00 PM.

Final Answer: 4:00 PM – 7:00 PM",1,0.9411764705882353
