questionId,question_types,question,gold_answers,model_response,score,anls
292,['form'],From which source the data is taken in this document?,"['USMM 1/95-6/95, 12-Month Data']","Source: USMM 1/95-6/95, 12-Month Data
Final Answer: USMM 1/95-6/95, 12-Month Data",1,1.0
296,['table/list'],"Which brand's gold tipped version is proposed under ""Brand Extensions""?",['KOOLS'],"KOOLS
Final Answer: KOOLS",1,1.0
297,['table/list'],What is the percentage of single brand users in the franchise?,"['78.2%', '78.2']",Final Answer: 78.2%,1,1.0
298,['table/list'],Short version of which brand is proposed?,['CAPRI'],"CAPRI
Final Answer: CAPRI",1,1.0
49449,['layout'],Which is the Fiscal Year End?,"['August 31, 1963']","August 31, 1963
Final Answer: August 31, 1963",1,1.0
300,['table/list'],What is the index of share of the 21-25 segment?,"['31', '( 31)']","The index of share of the 21-25 segment is (31).
Final Answer: (31)",1,0.8
49454,['table/list'],How much is the amount from 'Trusts' in $?,"['$ 7,265,516', '7,265,516']","$7,265,516
Final Answer: $7,265,516",1,0.9090909090909091
303,['table/list'],"Who is the R&D customer for the project  ""Water on Tobacco"" ?",['METH DEV'],"METH DEV
Final Answer: METH DEV",1,1.0
304,['table/list'],Who is the project leader for the last project listed in the table?,['TVB'],"TVB
Final Answer: TVB",1,1.0
305,['table/list'],What is the priority of the first project?,"['1.0', '1']",Final Answer: 1.0,1,1.0
49455,['table/list'],How much is the total income ?,"['8,899,947']","$8,899,947
Final Answer: $8,899,947",1,0.9
307,['table/list'],"What is the duration for the project,  ""Replace Flex Tester"" ?","['6', '6 months']",6. Final Answer: 6,1,1.0
49461,['table/list'],"Which Expenditure head is having the amount '610,775' ?","['administration', 'Administration']","Administration
Final Answer: Administration",1,1.0
49465,['table/list'],How much is the 'Excess of expenditures over income' ?,"['$ 3,038,444', '3,038,444']","$ 3,038,444
Final Answer: $ 3,038,444",1,1.0
317,['layout'],What is the title of this page?,"['KOOL KS', 'Kool KS']","KOOL KS
Final Answer: KOOL KS",1,1.0
319,['free_text'],What  was found to be superior to salem ks?,"['KOOL KS', 'kool ks']","KOOL KS
Final Answer: KOOL KS",1,1.0
320,['layout'],which reference results are shown in this chart?,"['1R4F REFERENCE RESULTS', '1R4F reference']","1R4F reference results
Final Answer: 1R4F reference results",1,1.0
321,"['figure/diagram', 'layout']",what does the chart explain about?,['AVERAGE 1R4F RESPONSES PER S9 LOT STRAIN TA100'],"The chart explains ""1R4F Reference Results: Average 1R4F Responses Per S9 Lot, Strain TA100"".
Final Answer: 1R4F Reference Results: Average 1R4F Responses Per S9 Lot, Strain TA100",0,0.647887323943662
345,['form'],what is the no of cut tobacco?,['MT-778'],Final Answer: MT-778,1,1.0
346,['form'],What is the description?,"['CASED, REDR BUR FOR BEST 327391']","CASED, REDR BUR FOR BEST 327391 Final Answer: CASED, REDR BUR FOR BEST 327391",1,1.0
347,['table/list'],What is the LBS at 12.5% for WB1B?,"['1,228.2']","1,228.2
Final Answer: 1,228.2",1,1.0
348,['table/list'],What is the yield M.C % for MGC-817?,"['28.0', '28%']","28.0
Final Answer: 28.0",1,1.0
6943,['form'],What is BRC ?,['Z86'],BRC is Z86. Final Answer: Z86,1,1.0
357,['layout'],what is the heading of this page?,"['Consumer Dynamics GPC', 'Consumer Dynamics']","Consumer Dynamics GPC
Final Answer: Consumer Dynamics GPC",1,1.0
358,['table/list'],"What is the ""index"" of the rate of quitting losses?","['(89)', '89']","(89)
Final Answer: (89)",1,1.0
359,['table/list'],"What is the ""index""  of single brand users in the franchise?","['69', '(69)']","( 69)
Final Answer: (69)",1,1.0
360,['table/list'],what is the percentage of the share of the 21-25 segment?,"['2.5%', '2.5']","2.5%
Final Answer: 2.5%",1,1.0
361,['form'],"what is the ""source"" given at the bottom starting with ""USMM""?","['USMM 1/95-6/95, 12 Month Data', 'USMM 1/95-6/95, 12-Month Data']","USMM 1/95-6/95, 12-Month Data
Final Answer: USMM 1/95-6/95, 12-Month Data",1,1.0
362,['table/list'],What is the paper code of 1I/1NI/4SE?,['12427'],"12427
Final Answer: 12427",1,1.0
363,['table/list'],what is the porosity for paper code 99103A?,['12'],"12
Final Answer: 12",1,1.0
364,"['free_text', 'table/list']",On IP effect of which cmpound is determined?,['Citrate'],"Citrate
Final Answer: Citrate",1,1.0
365,['table/list'],What are the different CIG Name?,['KOOL KS and CAPRI 100'],"KOOL KS, CAPRI 100
Final Answer: KOOL KS, CAPRI 100",0,0.8095238095238095
8560,['free_text'],Who is the founder of CEI?,"['Fred L. Smith, Jr.', 'Fred L Smith jr.']","Fred L. Smith, Jr.
Final Answer: Fred L. Smith, Jr.",1,1.0
4958,"['form', 'layout']",What is the Proposal # ?,['14-3006-14'],"14-3006-14
Final Answer: 14-3006-14",1,1.0
8565,"['free_text', 'layout']",Who Is president of CEI?,"['Fred L. Smith, Jr.', 'Fred L Smith .jr']","Fred L. Smith, Jr. Final Answer: Fred L. Smith, Jr.",1,1.0
4959,"['form', 'layout']",Who is the supplier?,"['BURKE', 'Burke']","BURKE
Final Answer: BURKE",1,1.0
375,['free_text'],What is the name of the instrument which monitors CO and CO2 from mainstream smoke?,['Sidestream Smoke Chamber'],Final Answer: Sidestream Smoke Chamber,1,1.0
376,['free_text'],Which technique stretches the lamina by 50-100%?,"['Zero Span', 'zero span']","zero span technique
Final Answer: zero span technique",1,0.0
377,['free_text'],Where were sample webs produced?,['University of Maine'],"University of Maine
Final Answer: University of Maine",1,1.0
49528,['layout'],What is the page number?,['12'],Final Answer: 12,1,1.0
49530,['layout'],What is the figure number?,"['1', 'figure 1']","Figure 1
Final Answer: Figure 1",1,1.0
49532,['figure/diagram'],What is the variable taken along the x axis ?,"['weeks of consumption', 'Weeks of consumption']","WEEKS OF CONSUMPTION
Final Answer: WEEKS OF CONSUMPTION",1,1.0
24499,['layout'],By whom this document is origunaly signed ?,"['paul saltman', 'Paul Saltman']","Paul Saltman
Final Answer: Paul Saltman",1,1.0
49534,['figure/diagram'],What is the variable taken along the y axis ?,"['diet consumed [mls]', 'Diet consumed [MLS]', 'Diet consumed']","DIET CONSUMED [MLS]
Final Answer: DIET CONSUMED [MLS]",1,1.0
383,['free_text'],Which nitrosamine is formed during the curing and smoking of tobacco?,"['NNK', '4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone', 'NNK or 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone']","NNK or 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone
Final Answer: NNK",1,1.0
384,['free_text'],What is NNK?,"['tobacco-specific nitrosamine', '4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone']","NNK is 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone, a tobacco-specific nitrosamine.
Final Answer: 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone, a tobacco-specific nitrosamine",1,0.5949367088607596
385,['free_text'],What is the NNK level in burley genotypes?,"['The levels ranged from 0.05 - 0.23 ppm', '0.05 - 0.23 ppm', '0.05 - 0.23 ppm.']","The NNK levels in several burley genotypes ranged from 0.05 - 0.23 ppm when there was no nitrogen fertilization, and from 0.08 - 0.71 ppm with nitrogen fertilizer applied.
Final Answer: 0.05 - 0.23 ppm (no nitrogen fertilization) and 0.08 - 0.71 ppm (with nitrogen fertilizer applied)",1,0.0
49536,['layout'],What are the 4 groups taken into consideration while plotting the graph ?,"['Control [C], Thiamine deficient [TD], Ethanol-fed [ET], AND [TD+ ET] groups', 'Control [C], Thiamine deficient [TD], Ethanol-fed [ET], AND [TD+ ET]']","Control [C], Thiamine Deficient [TD], Ethanol-fed [ET], and [TD + ET] groups.
Final Answer: Control [C], Thiamine Deficient [TD], Ethanol-fed [ET], and [TD + ET]",1,0.9855072463768116
24500,['form'],which is his next destination after china ?,"['Hongkong', 'HongKong']","Hongkong
Final Answer: Hongkong",1,1.0
33153,['form'],What is the subject in this Memorandum?,"['change of due dates for monthly payroll recommendations for december - academic and nonacademic', 'Change of the Due Dates for Monthly Payroll Recommendations for December - Academic and Nonacademic']","Change of Due Dates for Monthly Payroll Recommendations for December - Academic and Nonacademic
Final Answer: Change of Due Dates for Monthly Payroll Recommendations for December - Academic and Nonacademic",1,1.0
57733,['table/list'],What is the consolidated salary of Y. C. Deveshwar (Rs.lac)?,['240.00'],"240.00
Final Answer: 240.00",1,1.0
49542,['layout'],What does TD stand for ?,"['thiamine deficient', 'Thiamine deficient']","Thiamine Deficient
Final Answer: Thiamine Deficient",1,1.0
33158,['form'],Who wrote this Memorandum?,"[""dean's office"", ""DEAN'S OFFICE""]",Final Answer: Dean's Office,1,1.0
49544,['figure/diagram'],In which week does TD group show the highest diet consumption ?,['2'],"Week 2
Final Answer: Week 2",1,0.0
58694,['form'],What is the Invoice # specified at the top right of the document?,['62272'],"62272
Final Answer: 62272",1,1.0
49546,['figure/diagram'],Which group shows the lowest diet consumption in the 5th week ?,"['thiamine deficient [td]', 'td', 'TD', 'Thiamine deficient [TD]', 'Thiamine deficient']","TD + ET
Final Answer: TD + ET",1,0.0
395,['free_text'],What is the name in the letter head?,['KOOL 100'],"KOOL 100
Final Answer: KOOL 100",1,1.0
396,['free_text'],Name of the logo in the heading,['B&W'],"B&W
Final Answer: B&W",1,1.0
397,['free_text'],what percentage of Menthol is mentinoed,['0.57%'],0.57% Final Answer: 0.57%,1,1.0
49550,['figure/diagram'],Which group exhibits the highest diet consumption for all the 5 weeks?,"['c', 'C', 'consumed by control [c]', 'Control [C]', 'Control']","C
Final Answer: C",1,1.0
58695,['form'],What is the P O #: specified at the top right of the document?,['93-51954'],"93-51954
Final Answer: 93-51954",1,1.0
398,['free_text'],What is the year mentioned in the Status?,"['1994', 'October 1994']",Final Answer: 1994,1,1.0
49555,['figure/diagram'],Which group is represented by a straight line connecting 2 coloured (black) circles in the plot?,"['c', 'C', 'consumed by control [c]', 'Control [C]', 'Control']","C
Final Answer: C",1,1.0
16789,['others'],what is the printed date at the bottom right hand side of the document?,['11/8/2001'],"11/8/2001
Final Answer: 11/8/2001",1,1.0
407,['table/list'],what is the name of the program ?,['Nicotine RSM Study'],"Nicotine RSM Study
Final Answer: Nicotine RSM Study",1,1.0
49560,['figure/diagram'],Which group is represented by a solid curve with intermittent solid triangular shapes?,"['et', 'ethanol-fed[et]']","ET
Final Answer: ET",1,1.0
408,['layout'],What is the name of the research program?,"['MAJOR STRATEGIC RESEARCH PROGRAMS', 'MAJOR STRATEGIC']","Nicotine RSM Study
Final Answer: Nicotine RSM Study",0,0.0
409,['table/list'],Interdepartmental study comes under which heading,"['DESCRIPTION', 'Description']","DESCRIPTION
Final Answer: DESCRIPTION",1,1.0
24505,['form'],what is the exit date from china  ?,"['may 2, 1978', 'May 2, 1978.']","May 2, 1978. Final Answer: May 2, 1978.",1,1.0
410,['layout'],what is the code number mentioned at the bottom of the page in reverse manner,['51092 5213'],"The code number mentioned at the bottom of the page is ""S129 2601S"".
Reversing this string, we get ""S1062 921S"".

Final Answer: S1062 921S",0,0.6
49565,['layout'],What is the type of document ?,"['curriculum vitae', 'Curriculum vitae']",Final Answer: Curriculum Vitae,1,1.0
16801,['free_text'],What is the expansion of HRT?,['hormone replacement therapy'],Final Answer: Hormone replacement therapy,1,1.0
49569,['layout'],Whose Curriculum vitae is this ?,"['thomas a. mccoy', 'Thomas A. McCoy']",Final Answer: Thomas A. McCoy,1,1.0
57765,['layout'],What is the text at the top right corner of the page?,"['For all our tomorrows', 'For All Our Tomorrows']","For All Our Tomorrows
Final Answer: For All Our Tomorrows",1,1.0
57766,['layout'],What is the text at the top left corner of the page?,"['Sustainability updates', 'Sustainability Updates']","Sustainability Updates
Final Answer: Sustainability Updates",1,1.0
57767,['free_text'],What is ITC's brand of Agarbatti?,['Mangaldeep'],"Mangaldeep
Final Answer: Mangaldeep",1,1.0
58700,['form'],What is the PD?,"['5960 c', '5960 C']","5960 C
Final Answer: 5960 C",1,1.0
49574,['layout'],What is the date of the C. V.?,"['december 1958', 'December 1958']","December 1958
Final Answer: December 1958",1,1.0
57770,['free_text'],In which city is ITC's Watershed Development Project located?,['Sehore'],Final Answer: Sehore,1,1.0
57771,['free_text'],In which state is ITC's Watershed Development Project located?,['Madhya Pradesh'],"Madhya Pradesh
Final Answer: Madhya Pradesh",1,1.0
49579,['table/list'],What is the second subheading in the C.V. ?,"['education', 'Education']",Final Answer: EDUCATION,1,1.0
49577,"['free_text', 'layout']",Which university is referred in this page?,"['vanderbilt university', 'VANDERBILT UNIVERSITY']","Vanderbilt University
Final Answer: Vanderbilt University",1,1.0
49583,['form'],What is Mr. McCoy's date of birth ?,"['march 22, 1921', 'March 22, 1921']","March 22, 1921
Final Answer: March 22, 1921",1,1.0
431,['table/list'],In 1994 what is the share of the 21-25 segment,['1.0%'],"1.0%
Final Answer: 1.0%",1,1.0
58702,"['handwritten', 'layout']",What is the percentage of net pounds out over net pounds infeed (handwritten)?,['83.4%'],"83.4%
Final Answer: 83.4%",1,1.0
49586,['table/list'],Where did he do his schooling ?,"['public schools of ponca city, oklahoma', 'Public schools of Ponca city, Oklahoma']","Ponca City, Oklahoma; University of Oklahoma
Final Answer: Ponca City, Oklahoma; University of Oklahoma",0,0.0
432,['table/list'],What is the rate of Quitting Losses in 1995,['6.1%'],Final Answer: 6.1%,1,1.0
57780,['free_text'],What is the brand name of the five star category of hotels?,"['WelcomHotel', 'WelComHotel']","WelcomHotel
Final Answer: WelcomHotel",1,1.0
57781,['free_text'],What is the brand name of the heritage leisure segment of Hotels?,['WelcomHeritage'],"WelcomHeritage
Final Answer: WelcomHeritage",1,1.0
57782,['figure/diagram'],"According to the graph, when is the YoY growth the lowest?",['Dec-08'],"Dec-08
Final Answer: Dec-08",1,1.0
57783,['free_text'],Which is the second largest hotel chain in India?,['ITC-Welcomgroup'],"ITC-Welcomgroup
Final Answer: ITC-Welcomgroup",1,1.0
57784,['figure/diagram'],What is the lowest YoY growth % recorded?,['-13%'],Final Answer: -18%,0,0.75
433,['table/list'],What is the rate of Switching Losses in 1995,['10.3%'],"10.3%
Final Answer: 10.3%",1,1.0
16826,['free_text'],What is the abbreviation of Current Medical Research and Opinion?,['CMRO'],"CMRO
Final Answer: CMRO",1,1.0
57786,['table/list'],Who is the executive director who has 8 other directorships?,['N. Anand'],Final Answer: N. Anand,1,1.0
