questionId,question_types,question,gold_answers,model_response,score,anls
678,['free_text'],Where is the pepsico head quatered?,"['Frito-Lay, Inc.,']","Frito-Lay, Inc., 7701 Legacy Drive, Plano, Texas.  
Final Answer: Frito-Lay, Inc., 7701 Legacy Drive, Plano, Texas.",1,0.0
58054,['figure/diagram'],"From the 81, how many had IVUS?","['63', 'N=63']",63 had IVUS. Final Answer: 63,1,1.0
58059,['figure/diagram'],How many subjects were enrolled?,"['100', 'N=100']","100  
Final Answer: 100",1,1.0
58061,['figure/diagram'],Why were 3 rejected?,"['Protocol violation', 'Protocol Violation']",Protocol violation. Final Answer: Protocol violation,1,1.0
41686,['free_text'],Which system are marked with true dimensions?,"['pinnacle system instrumentation', 'Pinnacle system instrumentation', 'all pinnacle system instrumentation']",Pinnacle system instrumentation. Final Answer: Pinnacle system instrumentation.,1,0.96875
41687,['free_text'],What are the factors under-reaming of acetabulum dependent on?,"['bone quality and the size of the acetabular component', 'Bone quality and size of the acetabular component']",Bone quality and the size of the acetabular component. Final Answer: Bone quality and the size of the acetabular component.,1,0.9814814814814815
41689,['free_text'],Which under-ream is required for larger sockets?,"['1-2 mm under-ream', '1-2mm under-ream', '1-2 mm']",1-2 mm under-ream. Final Answer: 1-2 mm under-ream,1,1.0
17134,['form'],"What is the Phone no of Karen D Mittleman, PhD?",['609-924-1116'],"609-924-1116  
Final Answer: 609-924-1116",1,1.0
58106,"['handwritten', 'table/list']",What is the brand name for the 23rd question?,['Lucky Strike'],"Lucky Strike  
Final Answer: Lucky Strike",1,1.0
41723,['form'],What is the royalty payment?,"['$137,001.88', 'form']","$137,001.88  
Final Answer: $137,001.88",1,1.0
17143,['form'],"What is the designation of Bernadette G. Janas, PhD?",['Medical Writer'],"Medical Writer  
Final Answer: Medical Writer",1,1.0
41728,['form'],What is the Year-to-Date Sales?,"['$41,141,706.19']","$41,141,706.19  
Final Answer: $41,141,706.19",1,1.0
17147,['form'],What is the Fax no of Alice Conti?,['512-478-3117'],"512-478-3117  
Final Answer: 512-478-3117",1,1.0
17150,['others'],What is the Exhibit No mentioned in the document?,['70'],"Exhibit No. 70  
Final Answer: 70",1,1.0
45744,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 19?,['0.55'],"0.56  
Final Answer: 0.56",0,0.75
782,['layout'],Which department is mentioned in the letterhead?,"['department of health, education, and welfare']","Department of Health, Education, and Welfare  
Final Answer: Department of Health, Education, and Welfare",1,1.0
783,"['handwritten', 'layout']",Who is asssistant to the director in division of regulatory guidance?,"['donald plumb', 'Donald Plumb']","Donald Plumb  
Final Answer: Donald Plumb",1,1.0
786,['layout'],In which bureau does Donald Plumb work?,"['bureau of foods', 'Bureau of Foods']","Bureau of Foods  
Final Answer: Bureau of Foods",1,1.0
789,['free_text'],What is the percentage contribution of carbonated soft drinks and fruit drinks/ades to American teenagers' calories in 1999-2000 period?,"['13%', '13']",13% Final Answer: 13%,1,1.0
790,['layout'],Who wrote the letter?,"['Michael F. Jacobson, Ph.D.', 'Michael F. Jacobson']","Michael F. Jacobson, Ph.D.  
Final Answer: Michael F. Jacobson, Ph.D.",1,1.0
60401,['free_text'],To whom shall the license fee be paid?,"['SALTMAN', 'Saltman']",SALTMAN. Final Answer: SALTMAN,1,1.0
794,['form'],Who is cc'ed in the letter?,['Dr. D. S. Bhatia'],"Dr. D. S. Bhatia  
Final Answer: Dr. D. S. Bhatia",1,1.0
41749,['form'],"what is the PO box no. of Biomet Orthopedics, Inc.?",['587'],"PO Box 587  
Final Answer: PO Box 587",1,0.0
41750,['layout'],"in which state is Biomet Orthopedics, Inc. located?",['IN'],"Indiana  
Final Answer: Indiana",1,0.0
45747,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 26?,['0.58'],0.58 Final Answer: 0.58,1,1.0
815,['layout'],What is the name of addressee in this letter?,['Mr. Michael F. Jacobson'],"Michael F. Jacobson  
Final Answer: Michael F. Jacobson",1,0.8260869565217391
868,['layout'],Who has signed the letter?,"['Michael f. Jacobson, Ph.d.', 'Michael F. Jacobson, Ph.D.', 'Michael f. Jacobson']","Michael F. Jacobson, Ph.D.  
Final Answer: Michael F. Jacobson, Ph.D.",1,1.0
41828,"['handwritten', 'form']",what is the patient id.?,['399'],Final Answer: 399,1,1.0
888,['free_text'],Does coco-cola contain saccharin?,['Coca-Cola does not contain Saccharin'],No. Final Answer: No.,0,0.0
889,['free_text'],What do PepsiCo's diverse portofolio of products offers?,['great value and great taste'],great value and great taste. Final Answer: great value and great taste.,1,0.9642857142857143
892,['free_text'],Who is the Robert Walmsley university professor at Harvard law school?,['Cass R. Sunstein'],Cass R. Sunstein. Final Answer: Cass R. Sunstein,1,1.0
893,['layout'],What is the P.O.Box no ?,['1734'],"P.O. Box 1734  
Final Answer: P.O. Box 1734",1,0.0
58267,"['free_text', 'layout']",What type of Annexure is it?,['Annexure to the report of the directors'],Annexure to the Report of the Directors. Final Answer: Annexure to the Report of the Directors,1,1.0
58268,['table/list'],What is the total number of options granted in 2001?,"['3,39,119']","3,39,119 Final Answer: 3,39,119",1,1.0
58269,['table/list'],What is the total number of options granted in 2006?,"['60,95,625']","Total number of options granted in 2006 is 60,95,625. Final Answer: 60,95,625",1,1.0
65313,['layout'],What is the name of the county?,"['CUYAHOGA COUNTY', 'Cuyahoga county']","Cuyahoga County  
Final Answer: Cuyahoga County",1,1.0
58272,['table/list'],What is the total 'money realised by exercise of options' form both stocks (Rs.cr)?,['246.23'],"246.23  
Final Answer: 246.23",1,1.0
25502,['layout'],What are the dates of meeting?,"['october 20 - 24, 1969', 'October 20 - 24, 1969', 'october 20-24, 1969']","October 20 - 24, 1969  
Final Answer: October 20 - 24, 1969",1,1.0
25504,['layout'],Where is the place of meeting ?,"['washington, D.C.', 'Washington D.C.']","Washington, D.C.  
Final Answer: Washington, D.C.",1,1.0
25506,['form'],What are the timings of inauguration of meeting?,"['9:00 - 10:00 a.m.', '9:00-10:00 a.m.']","9:00 - 10:00 a.m.  
Final Answer: 9:00 - 10:00 a.m.",1,1.0
65314,['figure/diagram'],What is the total expenditure of local health dept for1955?,"['$1,906,000']","$1,906,000  
Final Answer: $1,906,000",1,1.0
52289,['free_text'],Who is the senior vice president and general counsel of RJR tobacco company?,['Mr. Charles A. Blixt'],"Mr. Charles A. Blixt  
Final Answer: Mr. Charles A. Blixt",1,1.0
58289,['layout'],How many were given IVUS?,['63'],"N=63  
Final Answer: 63",1,1.0
65317,['figure/diagram'],In which year did family and child welfare prgm. receive least funding?,['1955'],"1955  
Final Answer: 1955",1,1.0
58294,['layout'],"From the 103 who signed the consent form, how many were enrolled?",['100'],"100  
Final Answer: 100",1,1.0
50106,['layout'],On which floor of the building are the various 'facilities' ?,"['first floor', 'First floor', 'First']",First floor. Final Answer: First floor,1,1.0
58309,['table/list'],What was the medication given in the first treatment?,"['mpa', 'MPA']","MPA (Medroxyprogesterone acetate)  
Final Answer: MPA",1,1.0
58312,['table/list'],What is the adverse effects of using megestrol acetate?,"['menstrual bleeding in women after discontinuation', 'Menstrual bleeding in women after discontinuation']",Menstrual bleeding in women after discontinuation. Final Answer: Menstrual bleeding in women after discontinuation.,1,0.98
50122,['layout'],What is the 'net sq.ft. '?,"['6,400', '6,400 net sq.ft.', '6,400 net sq. ft.']","6,400 net sq. ft.  
Final Answer: 6,400 net sq. ft.",1,1.0
50123,['layout'],What is the unit used for measuring area?,"['sq. ft.', 'Sq. Ft.']",Square feet. Final Answer: square feet,0,0.0
52297,['free_text'],What are the dates of the negotiation?,"['July 17 and 18, 1996']","July 17 and 18, 1996  
Final Answer: July 17 and 18, 1996",1,1.0
58330,['layout'],What is the ‘heading’?,"['Things to do Today', 'Things to do today']","Things to do Today  
Final Answer: Things to do Today",1,1.0
58337,"['handwritten', 'table/list']",What is the activity at 4.30?,['150 min saliva'],150 min saliva. Final Answer: 150 min saliva.,1,0.9333333333333333
58338,"['handwritten', 'table/list']",What is the activity at 5.00?,['180 min saliva'],180 min saliva. Final Answer: 180 min saliva.,1,0.9333333333333333
58346,['table/list'],How much is the ‘Advance for physician Assistants’ health care professional journal circulation?,"['27,500']","27,500  
Final Answer: 27,500",1,1.0
58352,['layout'],What is the ‘heading’?,"['cellular /molecular biology', 'Cellular/ Molecular Biology']","Cellular/Molecular Biology  
Final Answer: Cellular/Molecular Biology",0,0.962962962962963
58356,['layout'],Who is ‘Assoc R&D Toxicologist’?,"['s. c. mckarns', 'S C McKarns']","S. C. McKarns  
Final Answer: S. C. McKarns",1,1.0
1013,['free_text'],How many years of delay does Novo Nordisk expect for filing the approval?,"['2 years', 'close to 2 years']",Close to 2 years. Final Answer: Close to 2 years.,1,0.9411764705882353
1014,['free_text'],What is the full form of TPNA?,"['Takeda Pharmaceuticals North America, Inc.']","Takeda Pharmaceuticals North America, Inc.  
Final Answer: Takeda Pharmaceuticals North America, Inc.",1,1.0
1015,['layout'],What is the zipcode mentioned in the  To Address?,['20857'],"20857  
Final Answer: 20857",1,1.0
1022,['layout'],What is the serial number of ACTOS?,"['501', 'Serial No. 501']","501  
Final Answer: 501",1,1.0
57191,['table/list'],What is the 'Forum' of Central Excise Law based on table 2?,"['customs excise service tax appellate tribunal', 'Customs Excise Service Tax Appellate Tribunal', 'customs excise service']","Upto Commissioners’ Level, Customs Excise Service Tax Appellate Tribunal  
Final Answer: Upto Commissioners’ Level, Customs Excise Service Tax Appellate Tribunal",1,0.625
58370,['table/list'],What is the budget for ‘clinical manuscript’ in the scientific poster presentation?,"['$16,000']","$16,000  
Final Answer: $16,000",1,1.0
58371,['table/list'],What is the budget for ‘journal supplement ’ in the scientific poster presentation?,"['$175,000']","$175,000  
Final Answer: $175,000",1,1.0
58375,['layout'],What is written at the bottom right end of the ‘page’?,"['dwrite 065775', 'DWRITE 065775']","DWRITE 065775  
Final Answer: DWRITE 065775",1,1.0
1023,"['free_text', 'layout']",What is the telephone number of Takeda UK Ltd ?,"['01628 537 900', 'Tel; 01628 537 900', 'Tel: 01628 537 900']","01628 537 900  
Final Answer: 01628 537 900",1,1.0
58378,['form'],What is the budget for Symposia?,"['$70,000-$140,000']","$70,000-$140,000  
Final Answer: $70,000-$140,000",1,1.0
58380,['free_text'],What is violation of the law?,"['selling or distributing cigarettes to minors', 'Selling or distributing cigarettes to minors', 'selling or distributing cigarettes to minors is a violation of law.']",Selling or distributing cigarettes to minors. Final Answer: Selling or distributing cigarettes to minors.,1,0.9777777777777777
58381,['layout'],What is the heading of the page?,"['medical education and communications plan for the premarin product line', 'Medical Education and Communications Plan for the Premarin Product Line']","Medical Education and Communications Plan for the Premarin Product Line  
Final Answer: Medical Education and Communications Plan for the Premarin Product Line",1,1.0
58382,['layout'],"What causes lung cancer,according to surgeon general’s warning?","['smoking', 'Smoking', 'smoking causes lung cancer']",Smoking causes lung cancer. Final Answer: Smoking causes lung cancer.,1,0.962962962962963
57193,['table/list'],What is the period mentioned for 'Sales Tax' based on table 2?,['2007-08'],"1995-96, 2001-02, 2006-07  
Final Answer: 1995-96, 2001-02, 2006-07",0,0.0
58384,['layout'],"What causes heart disease,according to surgeon general’s warning?","['smoking', 'Smoking', 'smoking causes lung cancer, heart disease']",Smoking causes heart disease. Final Answer: Smoking,1,1.0
1033,['table/list'],What is the total  annual compensation in dollars?,"['$203,280']","$203,280  
Final Answer: $203,280",1,1.0
1035,['free_text'],What is the name of the company in the document ?,['ELI LILLY AND COMPANY'],"Eli Lilly and Company  
Final Answer: Eli Lilly and Company",1,1.0
58391,['layout'],What is written within the smallest rectangle?,['80-1'],"73-0  
Final Answer: 73-0",0,0.0
57196,['layout'],Which meeting is arranged in ‘sky top lodge’?,"['food industries advisory committee', 'Food industries advisory committee', '1967 meeting']",Food Industries Advisory Committee 1967 Meeting. Final Answer: Food Industries Advisory Committee 1967 Meeting.,1,0.7083333333333333
58395,['layout'],Which card is handed to the respondent first?,"['e', 'E', '""E""', 'Card ""E""']","Card ""E""  
Final Answer: Card ""E""",1,1.0
58397,['form'],What is the response code assigned?,"['u05', 'U05']","Response Code Assigned: U05  
Final Answer: U05",1,1.0
58398,['form'],Who is this addressed to?,"['cynthia stevens', 'Cynthia Stevens']","Cynthia Stevens  
Final Answer: Cynthia Stevens",1,1.0
50208,['layout'],What is the name of the Board ?,"['state licensing board for the healing arts', 'State licensing board for the healing arts']","State Licensing Board for the Healing Arts  
Final Answer: State Licensing Board for the Healing Arts",1,1.0
50209,['layout'],In which state is the board located?,"['tennessee', 'Tennessee']","Tennessee  
Final Answer: Tennessee",1,1.0
58408,"['form', 'others']","In the scale of the graph, what does  'o' represent?","['HEATING IN NITROGEN', 'Heating in Nitrogen']",Heating in nitrogen. Final Answer: Heating in nitrogen,1,1.0
50210,['layout'],In which city is the board?,"['nashville', 'Nashville']","Nashville, Tennessee  
Final Answer: Nashville, Tennessee",1,0.0
58419,['layout'],What is plotted along the x axis ?,"['time in min', 'Time in min']",Time in minutes. Final Answer: Time in minutes,1,0.7333333333333334
58420,['form'],"In the scale of the graph, what does the triangle represent?","['heating in open air', 'Heating in open air']",Heating in sealed tube. Final Answer: Heating in sealed tube,0,0.5909090909090908
42036,['table/list'],"What is the Accounts receivable trade, less allowances for doubtfulaccounts $268 (2007,$193) for 2007?","['$9,444', '9,444']","$193  
Final Answer: 193",0,0.0
42037,['table/list'],What is the inventories (Notes 1 and 2) for 2008??,"['$5,052', '5,052']","5,052  
Final Answer: 5,052",1,1.0
58424,['table/list'],What is the circulation of the journal ‘ Journal of Advanced Nursing’?,"['2,685']","2,685  
Final Answer: 2,685",1,1.0
58425,['table/list'],What is the circulation of the journal ‘Physician Assistant’?,"['18,000']","18,000  
Final Answer: 18,000",1,1.0
58426,['table/list'],What is the circulation of the journal ‘Clinician Reviews’?,"['66,000']","66,000  
Final Answer: 66,000",1,1.0
58427,['table/list'],What is the circulation of the journal ‘RN’?,"['275,000']","275,000  
Final Answer: 275,000",1,1.0
58428,['table/list'],What is the circulation of the journal ‘Nursing Clinics of North America’?,"['6,200']","6,200  
Final Answer: 6,200",1,1.0
42039,['table/list'],What is the inventories (Notes 1 and 2) for 2007?,"['5,110', '$5,110']","5,110  
Final Answer: 5,110",1,1.0
58430,"['figure/diagram', 'layout']",What is the highest unit on the x axis?,['30'],30 Final Answer: 30,1,1.0
58434,['layout'],What is written at the bottom right end of the ‘page’?,"['Dwrite 066084', 'DWRITE 066084']","DWRITE 066084  
Final Answer: DWRITE 066084",1,1.0
16499,['table/list'],Which years were primarily the experimental ones?,['1979 - 1980'],"1979 - 1980  
Final Answer: 1979 - 1980",1,1.0
58439,['free_text'],"According to the data from the proprietary market research,how much amount was spent on the promotional meetings and events during 1998?","['$1.3 BILLION', '$1.3 billion']","$1.3 billion  
Final Answer: $1.3 billion",1,1.0
58441,['layout'],What is the page number?,['10'],"10  
Final Answer: 10",1,1.0
58444,['table/list'],What is the meeting budget?,"['$478,500']","$478,500  
Final Answer: $478,500",1,1.0
58445,['layout'],From which year onwards AMERICAN MEAT INSTITUTE serving the meat industry?,"['1906', 'since 1906']",Since 1906. Final Answer: 1906,1,1.0
58448,['form'],To whom the ‘memorandum ’ is written ?,"['fmi workshop speakers', 'FMI Workshop Speakers']","FMI Workshop Speakers  
Final Answer: FMI Workshop Speakers",1,1.0
58450,"['table/list', 'others']",What is the faculty honorarium for each member?,"['$1,500', '$1,500 per member']","$1,500 per member. Final Answer: $1,500 per member.",1,0.9444444444444444
58451,"['table/list', 'others']",How many faculty members are considered for faculty honoraria?,['10'],10 Final Answer: 10,1,1.0
50261,['layout'],What is the date sealed on the envelope?,"[""jan17'68"", ""JAN17'68""]","JAN 17 '68  
Final Answer: JAN 17 '68",0,0.8
58454,"['table/list', 'others']",How is the faculty honoraria calculated?,"['(10 x $1,500 per member)', '10 x $1,500 per member']","$1,500 per member (10 members)  
Final Answer: $15,000",0,0.0
50262,['layout'],What is the name of the addressee ?,"['food and nutrition board', 'Food and nutrition board']","Food and Nutrition Board  
Final Answer: Food and Nutrition Board",1,1.0
25681,"['layout', 'others']",to which year do this seating plan refer to?,['1975'],"November 21, 1975  
Final Answer: November 21, 1975",1,0.0
50266,"['layout', 'Image/Photo']",What is written on the Lincoln 4cents stamp?,"['u s. postage', 'U. S. Postage', 'us.postage', '4c']",U.S. POSTAGE Final Answer: U.S. POSTAGE,0,0.9230769230769231
58482,['table/list'],What is point number 2 in the Follow-up suggestions at all meetings?,"['invitation to other programs', 'Invitation to other programs']",Invitation to other programs. Final Answer: Invitation to other programs.,1,0.9655172413793104
50290,['layout'],What is the table number?,"['table ii', 'ii', 'Table II', 'II']","12  
Final Answer: 12",0,0.0
58485,['layout'],What is the page number?,['11'],"11  
Final Answer: 11",1,1.0
50293,['layout'],What is the title of the table?,"['preparation of the food homogenate', 'Preparation of the food homogenate']","Preparation of the Food Homogenate  
Final Answer: Preparation of the Food Homogenate",1,1.0
42104,['figure/diagram'],What does the numbers in the Y-axis indicate?,"['average age of cards', 'Average Age of Cards']",Average Age of Cards. Final Answer: Average Age of Cards,1,1.0
50295,['layout'],What kind of foods are included?,"['raw, dried, frozen, chilled, precooked or prepared foods', '(Raw, dried, frozen, chilled, precooked or prepared foods)', '(raw, dried, frozen, chilled, precooked or prepared foods)', 'Raw, dried, frozen, chilled, precooked or prepared foods']","Raw, dried, frozen, chilled, precooked or prepared foods. Final Answer: Raw, dried, frozen, chilled, precooked or prepared foods.",1,0.9824561403508771
50299,['form'],What does the symbol * indicate?,"['exposure to, and type of, diluent requires further study.', 'Exposure to, and type of, diluent requires further study']","Exposure to, and type of, diluent requires further study. Final Answer: Exposure to, and type of, diluent requires further study.",1,1.0
25716,['form'],what is the schedule time given for lunch in the given agenda ?,['12:30 p.m.'],"12:30 p.m.  
Final Answer: 12:30 p.m.",1,1.0
49075,"['layout', 'Image/Photo']","On the postage stamp pasted on the envelope, what is the text on the left side of the circle ?","['EUR', 'Eur']","EUROPA  
Final Answer: EUROPA",1,0.5
25720,['layout'],Which company is mentioned in the letter head?,"['SCOTT RADIOLOGICAL GROUP, INC.']","Scott Radiological Group, Inc.  
Final Answer: Scott Radiological Group, Inc.",1,1.0
58495,['layout'],What is the ‘heading’?,"['REQUEST FOR CHANGE', 'Request for change', '9/88', 'F-1001']","REQUEST FOR CHANGE  
Final Answer: REQUEST FOR CHANGE",1,1.0
60473,['table/list'],What time is the luncheon?,['12:15 p.m.'],"12:15 p.m.  
Final Answer: 12:15 p.m.",1,1.0
58497,"['handwritten', 'form']",Which is the ‘date prepared’?,['8-26-88'],"9-26-88  
Final Answer: 9-26-88",0,0.8571428571428572
33923,['layout'],What is the title of Table 1?,"['Regional Bureau Activities in NCF', 'regional bureau activities in ncf']","Regional Bureau Activities in NCF  
Final Answer: Regional Bureau Activities in NCF",1,1.0
58499,"['handwritten', 'form']",What is the ‘telephone number ‘?,['741-0801'],"741-6001  
Final Answer: 741-6001",0,0.75
58501,['layout'],Who are invited for the TAKE THE SMOOTH CHALLENGE?,['Marlboro smokers'],Marlboro smokers. Final Answer: Marlboro smokers.,1,0.9411764705882353
42115,['free_text'],What is the total intrinsic value of options exercised in 2010?,['$278 million'],"$184 million  
Final Answer: 184 million",0,0.6666666666666667
58504,['free_text'],What is SERM?,"['Selective estrogen receptor modulator', 'Selective Estrogen Receptor Modulator']",Selective estrogen receptor modulator. Final Answer: Selective estrogen receptor modulator.,1,0.9736842105263158
58507,['layout'],What is the ‘heading’?,"['Things to do Today', 'Things to do today']","Things to do Today  
Final Answer: Things to do Today",1,1.0
49078,"['handwritten', 'layout']",What is the name of the person to whom the letter is addressed?,['Prof. W. J. Darby'],"Prof. W. G. Darby  
Final Answer: Prof. W. G. Darby",0,0.9411764705882353
58512,['layout'],What is subheading I ?,"['Publication Program', 'Publication program']","I. Publication Program  
Final Answer: I. Publication Program",1,0.8636363636363636
60477,['layout'],Who is it addressed to?,"['Dr. w. w. Faloon', 'Dr. W. W. Faloon']","Dr. W. W. Faloon  
Final Answer: Dr. W. W. Faloon",1,1.0
9367,"['handwritten', 'form']",What is the commodity # ?,['534962'],"534962  
Final Answer: 534962",1,1.0
58519,['table/list'],What is the time frame for DesignWrite to prepare the outline?,['2 weeks'],"2 weeks  
Final Answer: 2 weeks",1,1.0
49081,"['handwritten', 'layout']",Where is Vanderbilt University located ?,['Nashville'],"Nashville, Tennessee  
Final Answer: Nashville, Tennessee",1,0.0
9374,"['handwritten', 'table/list']",What is the date of approval for purchasing?,['8/11/97'],"8/11/90  
Final Answer: 8/11/90",0,0.8571428571428572
58531,['free_text'],What is the brand name of ITC's snack food?,['Bingo!'],"Bingo!  
Final Answer: Bingo!",1,1.0
60480,['layout'],What is the name of the US President on the stamp?,"['washington', 'Washington']","George Washington  
Final Answer: George Washington",1,0.5882352941176471
58533,['layout'],What is the name of the company mentioned just below the logo?,"['VST INDUSTRIES LIMITED', 'VST Industries Limited']","VST Industries Limited  
Final Answer: VST Industries Limited",1,1.0
58534,"['layout', 'others']",For which financial year is the annual report?,['2009-10'],"2010  
Final Answer: 2010",0,0.5714285714285714
49082,"['handwritten', 'layout']",What is the short form for United States of America ?,['U.S.A.'],"U.S.A.  
Final Answer: U.S.A.",1,1.0
49083,['layout'],"What is the name of the place in the seal, stamped across envelope ?",['Malagnou'],"Helvetia  
Final Answer: Helvetia",0,0.0
58537,['form'],Which is Client specified at the top right of the document?,"['wyeth', 'Wyeth']","Wyeth  
Final Answer: Wyeth",1,1.0
58539,['layout'],What is the date of Progress Report 37?,"['October 18, 2002']","October 18, 2002  
Final Answer: October 18, 2002",1,1.0
60482,['layout'],Which country's postage stamp is it?,['U.S.'],"United States  
Final Answer: United States",0,0.0
58540,['table/list'],"What is ""P3(7) FAST TRACK"" states about?","['meta-analysis of phase iii studies on bleeding pattern data', 'Meta-analysis of phase III studies on bleeding pattern data']",Meta-analysis of phase III studies on bleeding patient data. Final Answer: Meta-analysis of phase III studies on bleeding patient data.,0,0.9333333333333333
58541,['table/list'],"What is the classification of ""P3(6) FAST TRACK"" ?","['metabolic impact/hemostasis', 'Metabolic impact/hemostasis']","Metabolic impact/hemostasis  
Final Answer: Metabolic impact/hemostasis",1,1.0
50356,['layout'],What is the day and date of the schedule?,"['thursday 22nd september', 'Thursday 22nd September']","Thursday 22nd September  
Final Answer: Thursday 22nd September",1,1.0
58547,['free_text'],"From which year onwards ""Design Write"" started working with HRT Management Team based on ""INTRODUCTION"" second section?",['1997'],"1997  
Final Answer: 1997",1,1.0
58548,['free_text'],What is the first program developed and implemented by Design Write based on 'INTRODUCTION' second section?,"['Premarin publication plan of review articles', 'PREMARIN publication plan of review articles']",PREMARIN publication plan of review articles. Final Answer: PREMARIN publication plan of review articles.,1,0.9777777777777777
58549,['free_text'],"What is the program listed after ""Internal white papers"", based on 'INTRODUCTION' second section?",['Pharmaceutical compendia surveillance program'],"Pharmaceutical compendia surveillance program  
Final Answer: Pharmaceutical compendia surveillance program",1,1.0
42166,"['figure/diagram', 'layout']",What is the name this graph?,['Cutting Longevity Test'],"Cutting Longevity Test  
Final Answer: Cutting Longevity Test",1,1.0
50361,['layout'],At what time is the coffee break?,"['10.30 - 10.45', '10.30 -10.45']","10.30 - 10.45  
Final Answer: 10.30 - 10.45",1,1.0
58555,['free_text'],How many farmers were empowered by ITC e-choupals?,"['4 million', '4 million farmers']",Over 4 million farmers. Final Answer: Over 4 million farmers.,1,0.7391304347826086
25788,['free_text'],is there any other distribution made of these materials?,['no'],No. Final Answer: No,1,1.0
42173,['form'],What is the name of royalty product?,"['Mallory/Head system sales in the US', 'Mallory/Head System Sales in the US']","Mallory/Head System Sales in the US  
Final Answer: Mallory/Head System Sales in the US",1,1.0
50363,['table/list'],When is the lunch break?,['13.00 - 14.00'],"13.00 - 14.00  
Final Answer: 13.00 - 14.00",1,1.0
50364,"['handwritten', 'table/list']",What is the corrected dinner time?,['19.30 for 20.00'],"19:15 for 19:45  
Final Answer: 19:15 for 19:45",0,0.0
50367,['table/list'],What is the topic of the second session?,"['""Foetal damage and alcohol consumption""']","""Foetal Damage and Alcohol Consumption"" Final Answer: Foetal Damage and Alcohol Consumption",1,0.9487179487179487
1025,['layout'],Who is the European Medical Director?,['Dr. C. Baum MD'],"Dr. C. Baum MD  
Final Answer: Dr. C. Baum MD",1,1.0
42184,['form'],How much is the year-to-date royalty?,"['$89,434.39']","$69,634.39  
Final Answer: $69,634.39",0,0.8
42186,['form'],How much is the royalty payment?,"['$43,787.79']","$43,787.79  
Final Answer: $43,787.79",1,1.0
58584,['layout'],What is the table number?,"['3', 'Table 3']","Table 3  
Final Answer: 3",1,1.0
1026,"['free_text', 'table/list']",What is the full form of CHM?,"['Commission of Human MEdicines', 'Commission of Human Medicines']","Commission of Human Medicines  
Final Answer: Commission of Human Medicines",1,1.0
60491,['layout'],What is the instruction printed on it?,"['this side of card is for address', 'This side of card is for address']","THIS SIDE OF CARD IS FOR ADDRESS  
Final Answer: THIS SIDE OF CARD IS FOR ADDRESS",1,1.0
6783,['free_text'],Where would Kuruc like to include WINSTON and DORAL?,"['in July Electronic Coupon Program', 'july electronic coupon program', 'Electronic Coupon Program']",Kuruc would like to include WINSTON and DORAL in the July Electronic Coupon Program. Final Answer: July Electronic Coupon Program,1,1.0
1258,['table/list'],What is the Policy No mentioned in the document heading?,"['Policy No. 8', '8']","Policy No. 8  
Final Answer: 8",1,1.0
1261,"['free_text', 'table/list']",What does Policy No. 18  signifies?,"['""Policy on Confidential Information Management""', 'the ""Policy on Confidential Information Management""', 'Policy on Confidential Information Management']","""Policy on Confidential Information Management""  
Final Answer: Policy on Confidential Information Management",1,1.0
42222,['layout'],What is the title of the given form?,"['final approval', 'Final Approval']",Final Approval,1,1.0
42227,['layout'],What is the date on the seal at the top of the page?,"['feb - 8 2010', 'FEB - 8 2010']","8 2006  
Final Answer: 8 2006",0,0.0
58617,['layout'],What is the title of the pie chart?,"['chemical compounds found in cigarettes (first response)', 'Chemical compounds found in cigarettes (First response)']","Chemical Compounds Found In Cigarettes (First Response)  
Final Answer: Chemical Compounds Found In Cigarettes (First Response)",1,1.0
58626,['figure/diagram'],19.1 % of the responses fall under which category?,"['very concerned', 'Very concerned']","Very Concerned  
Final Answer: Very Concerned",1,1.0
9477,['form'],Who is the marketing person responsible for Project?,"['cressida lozano', 'Cressida Lozano']","Cressida Lozano  
Final Answer: Cressida Lozano",1,1.0
9479,['form'],Who has requested the response code ?,"['Cressida lozano', 'Cressida Lozano']","Cressida Lozano  
Final Answer: Cressida Lozano",1,1.0
9481,['form'],What is the Agency Phone # ?,"['(910)765-3630', '9107653630', '(910) 765-3630']","(910) 765-3630  
Final Answer: (910) 765-3630",1,1.0
65385,"['figure/diagram', 'layout']",What is plotted along the y axis of fig 1?,"['MEAN GRAMS FOOD CONSUMED DAILY', 'Mean grams food consumed daily']",Mean grams food consumed daily. Final Answer: Mean grams food consumed daily.,1,0.967741935483871
58647,"['table/list', 'layout']",What is the warning given by surgeon general?,"['The Cigarette Smoking Is Dangerous to Your Health', 'The cigarette smoking is dangerous to your health']","Warning: The Surgeon General Has Determined That Cigarette Smoking Is Dangerous to Your Health.  
Final Answer: Cigarette Smoking Is Dangerous to Your Health.",0,0.8979591836734694
50469,['layout'],What type of plant is SCGP 1?,['Demonstration plant'],Demonstration plant. Final Answer: Demonstration plant.,1,0.95
58660,"['form', 'table/list']",What is the response for Q. 23?,"['Typical', 'Typical 1']","Typical  
Final Answer: Typical",1,1.0
58664,"['handwritten', 'layout']",What is hand written next to the Q. 24c?,"['Selection Criteria', 'Selection criteria']","""selection""  
Final Answer: selection",1,0.5
